target_id,sequence_length,temporal_cutoff,source_dataset,historical_split,mmseqs_sequence_similarity_cluster,native_scored_or_supervised,affected_tuning_or_method_decision,failure_case_inspected,exposure_status,exposure_reasons,evidence_paths,v4_final_eligible
4M4O_B,59,2013-12-18,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4M59_D,18,2013-10-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4M6D_B,45,2013-12-11,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4M6D_H,45,2013-12-11,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4M6D_L,45,2013-12-11,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4MEG_B,126,2013-10-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4MEH_B,126,2013-10-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4MGM_A,75,2013-10-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4MGN_A,86,2013-10-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4MGN_B,75,2013-10-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4MGN_D,75,2013-10-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4N0T_B,72,2014-05-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4NI9_D,16,2014-01-22,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4NLF_A,27,2014-11-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4NMG_A,27,2014-11-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4NXN_A,1499,2014-05-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4O26_F,51,2014-05-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4OJI_A,54,2014-07-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4OO8_E,98,2014-02-26,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4OOG_D,34,2014-04-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4OQU_A,97,2014-06-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4P3E_A,125,2014-04-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4P5J_A,86,2014-06-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4P6F_QY,17,2014-10-01,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4P8Z_A,188,2014-05-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4P9R_A,192,2014-05-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PCJ_A,35,2014-10-29,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PDB_I,38,2014-09-03,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PJO_2,60,2014-12-31,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PJO_3,60,2014-12-31,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PJO_4,60,2014-12-31,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PKD_V,55,2014-12-31,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PLX_A,76,2014-06-25,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PLX_B,76,2014-06-25,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PLX_C,76,2014-06-25,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PMI_A,40,2014-12-24,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PQV_A,68,2014-04-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PR6_B,144,2014-10-29,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4PRF_B,76,2014-10-29,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4Q0Z_D,17,2014-08-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4Q9R_R,84,2014-06-18,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4QEI_C,69,2015-05-20,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4QI2_E,23,2014-07-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4QI2_F,23,2014-07-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4QI2_G,23,2014-07-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
4QIL_C,19,2014-07-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
