target_id,source_dataset,temporal_cutoff,sequence_length,normalized_sequence_sha256,canonical_sequence,native_residue_count,native_resolved_count,native_resolved_fraction,native_valid,used_for_p0_prior,development_exposed,native_score_or_supervision_exposed,failure_case_exposed,known_exposure_reason,later_date_scope,length_scope,technical_valid,later_eligible_pre_duplicate,exact_sequence_representative,exact_duplicate_excluded,later_eligible_exact_deduplicated,mmseqs_sequence_similarity_cluster,exposed_cluster,drfold_structural_overlap_status,drfold_language_model_provenance_status,boltz_overlap_status,external_exposure_status,provisional_after_repository_audit,provisional_untouched,final_included,eligibility_state,evidence
4V61_BA,kaggle_train_v2,2014-07-09,2732,ecbf358bca9029c2263e889b8c54899278e5ba8fa08f959fa493abbad9c6f48d,True,2732,2732,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V61_BC,kaggle_train_v2,2014-07-09,103,b1abc03e7aee5b340a8154652a4763b75b53ef25a7a25233510783ef154659ef,True,103,103,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V66_AP,kaggle_train_v2,2014-07-09,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,True,76,75,0.9868421052631579,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V68_AY,kaggle_train_v2,2014-07-09,72,0673b40035b31e47000e76f30540b89be365d94d40055e0ed4ace2aa2c2b2344,True,72,59,0.8194444444444444,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V68_BA,kaggle_train_v2,2014-07-09,2852,ff59772de03acaa718b31b9c76580c8bff25dda2eb1970ddc27443a1ce427678,True,2852,2852,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V69_BA,kaggle_train_v2,2014-07-09,117,ba046d47ed572d70bac44f747c07a63998619bf528cedec4cf374d331aad384b,True,117,117,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6A_AA,kaggle_train_v2,2014-07-09,1495,b9e38d90c4c97c3a15f14afeb2765b6197e972ce964773879ca5a9720993d775,True,1495,1495,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6A_BA,kaggle_train_v2,2014-07-09,2767,d6ac7caf0b2046da8778f940b3d8c3d88f6987b7ee29dc72a4d91ef6c6b29c4c,True,2767,2767,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6A_DA,kaggle_train_v2,2014-07-09,2777,c7e9d577307ba04009e6f2d32458379b57117434ca28b63f6b99d79de68ebb33,True,2777,2777,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6E_CX,kaggle_train_v2,2014-07-09,17,193f3a4d2cecad23d21862f9bde85e7cc903ee65b6c79fecdff559dbde1b912b,True,17,17,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6F_BA,kaggle_train_v2,2014-07-09,1516,fe8bd05350ae2544a924ca807d3c5801812ab2fd6fceeb602dab52288db206f6,True,1516,1516,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6G_AA,kaggle_train_v2,2014-07-09,1517,305aa5589042bbfa73d431933b67744371fdab35cf00cc19134e94c4b2323d19,True,1517,1517,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6G_BA,kaggle_train_v2,2014-07-09,2885,5e8c1f4e7be0baa04b09c21b00670143300fa0cb83a760e45a165464f93d6ca6,True,2885,2885,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6G_BB,kaggle_train_v2,2014-07-09,122,948682cc3e670688aa02bca1f013b8afa5f1e644df7d0de14f2f39972546ceba,True,122,120,0.9836065573770492,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6G_CA,kaggle_train_v2,2014-07-09,1515,25eb5a1023d3bd9ed49be0a73f71ee043240f6df29781cba20f776cb23728922,True,1515,1515,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6G_CB,kaggle_train_v2,2014-07-09,77,494c9e7bfc24981da79fc14bd62299d4b8fd3ca8b90c04207ad267fcf9e010a5,True,77,65,0.8441558441558441,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6G_DA,kaggle_train_v2,2014-07-09,2886,5f70f4f909be4f941e17a3ac4bad040c0aaa8cefe011f55a22a3bd459c803058,True,2886,2886,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6I_CA,kaggle_train_v2,2014-07-09,1721,4a953df2212df8b00f491f579afe23dd4597a22ac87155d94ac5d78119c6c69d,True,1721,1496,0.8692620569436375,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6I_DA,kaggle_train_v2,2014-07-09,3354,640f42f56996d8cef2685c07f221c97ec56d1e2953e74a9e538d00912fbfadf4,True,3354,3176,0.9469290399522957,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6I_DB,kaggle_train_v2,2014-07-09,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34,True,158,142,0.8987341772151899,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6I_DC,kaggle_train_v2,2014-07-09,118,9049e6626e01e6d3cac322eef50814952b28f9df1071fe50258e73b14ecb2b3b,True,118,118,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6L_AB,kaggle_train_v2,2014-07-09,76,33fae1e5b0a9bd11b3605437d8a5beb366a7cdfad0cc4923cc37c8c2d91c87a8,False,76,66,0.868421052631579,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6M_AV,kaggle_train_v2,2014-07-09,77,0f27c982356c09ceb860acfd8a8711fe1fcb368e8d53e781de1e92b3102b2ab7,True,77,77,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6M_B8,kaggle_train_v2,2014-07-09,2904,39c3dfd81ca5d3c1c09211f00c2904b7cae5d6ed93b791cccd40c5fbe9ecea10,True,2904,2904,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6O_AA,kaggle_train_v2,2014-07-09,1531,91ed4d37730fbdbeb63185ac5f4b8976d2e2f415c379f2af3395bdabc85b9081,True,1531,1531,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6P_AB,kaggle_train_v2,2014-07-09,76,7d48180483ca28b9162a8b751e8fba115912a175b47f1ddafd4777f93607314a,True,76,67,0.881578947368421,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6P_BB,kaggle_train_v2,2014-07-09,2880,919d00a77e287bb1827622e114b6911bcd483f04d62159b0469aeb14aaff20f0,True,2880,2880,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6R_AC,kaggle_train_v2,2014-07-09,47,652ed4a4da1aa522913b694a1b10cba95549de2df1aa98d0bd7e29c25c4a04c1,True,47,47,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6T_AV,kaggle_train_v2,2014-07-09,363,692484d698efe7907d2090ebc807b76925fbcd93b7cbda354baa67b1588cf244,True,363,331,0.9118457300275482,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6U_A0,kaggle_train_v2,2014-07-09,76,a092a851849101a8da9950eb7b974bbc769dfadeab5457d48a8f58b9578e4c5d,True,76,76,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6U_B1,kaggle_train_v2,2014-07-09,3049,dec7e384326bb8dd24966dcbb13188a13ccf468ae3fa067c5542fc9db3c2e0d7,True,3049,3048,0.9996720236142997,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6U_B3,kaggle_train_v2,2014-07-09,126,573aca6803c23d90945bf0360428dbf7aac22763b22450934d235022b2cbeb4e,True,126,126,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6V_BA,kaggle_train_v2,2014-07-09,2881,b3bef103691518e11659ceedc9580c7a43f6d9e397295cfe3f37f027e41bb9f0,True,2881,2881,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6W_A5,kaggle_train_v2,2014-07-09,3806,1aaa1b114d5080d24d3d65f70c6a143c4232d4a9843c3dc3e78bc9dde5774833,True,3806,3570,0.9379926431949553,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6W_B2,kaggle_train_v2,2014-07-09,1957,63152b44d6e1378cb249e7473e600067f64df64d64458e7c85096dddacb96cfc,True,1957,1795,0.9172202350536536,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6W_BC,kaggle_train_v2,2014-07-09,75,3d7539d74c59a8b5c0ae315ec1fc7adfe990348f237417bb8a756658f4eb9187,True,75,75,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6X_A5,kaggle_train_v2,2014-07-09,4298,02c1bc4ee6d67fe750ef415521e45a8cedb308e3926ed540d7bf0e4b8bc81346,True,4298,3762,0.8752908329455561,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6X_A7,kaggle_train_v2,2014-07-09,121,d28d3b2d1b5ec7e5bcfbc703370404db71b4e7920a567402e4e73f9a5f68990e,True,121,121,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6X_B2,kaggle_train_v2,2014-07-09,1861,d9a5ca9f6323d45fd95c6caf838d33b88c653942ffe4dc794590a559f71cd0e6,True,1861,1761,0.9462654486835035,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V6X_BC,kaggle_train_v2,2014-07-09,75,70e42ab758cf4ec5e58036c9455bfcc1bdba69d5dfe8e0c7f92a31ff3aa8fd4a,True,75,75,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V75_A1,kaggle_train_v2,2014-07-09,97,af5f6c5d5c23d4b26d9a0aac8fc9dcb62e7bfb6aeb00d50263c9544ad36e39de,False,97,70,0.7216494845360825,False,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V75_A3,kaggle_train_v2,2014-07-09,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4,True,77,72,0.935064935064935,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7B_AV,kaggle_train_v2,2014-07-09,77,5be18f57fa79fbf485f3ed750efb3ca5876f6a9b623c96f0b32f68fd4ffac282,True,77,76,0.987012987012987,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7C_BA,kaggle_train_v2,2014-07-09,2897,4cc5e031f40d7f8ce406cf6177d61cd7188ae46c118848695e2410fd69b70173,True,2897,2897,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7E_Aa,kaggle_train_v2,2014-07-09,3391,195b70759857f32231f89e310160def4223263e70c1a859fb551653ce03bb94b,True,3391,3391,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7E_Ad,kaggle_train_v2,2014-07-09,1762,f07b732d29ae5e7da9f1fdc85d7692501db19b474a0ec824bcc17c9b8083dd50,True,1762,1762,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7H_AA,kaggle_train_v2,2014-07-09,1761,7a363a07b79845d6fb0c0d811164c02c445cea4e027500eeb106678d4c6f68c1,True,1761,1758,0.9982964224872232,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7H_B3,kaggle_train_v2,2014-07-09,113,8e6f4b9ec77b5a538f18c33fcbe5396c1e506d875b587bf9b05a27625bf09d77,True,113,113,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7H_B4,kaggle_train_v2,2014-07-09,157,8c1af3607bc5a5e5c3d3796ffb58cf17778dbb6e0c26d42692d22192e2419aab,True,157,157,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7H_B5,kaggle_train_v2,2014-07-09,3170,3cce0577f59a930a7887e1b2f93ff7194b501c03e575b093636702c2d0ba89d6,True,3170,3170,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7J_AA,kaggle_train_v2,2014-07-09,2848,c6194ffa433d929d840bff96f4aba0361ab4796784877f6b0ee8140a822ac3fc,True,2848,2848,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7L_AA,kaggle_train_v2,2014-07-09,1495,2139b5029d692a5e621fb913da65caee86dc61c36d27dedbdb41d993dad7ce75,True,1495,1495,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7L_BA,kaggle_train_v2,2014-07-09,2800,1373062131ac728c247c3b9f591df9b8419c1030a663ee0ac3d58a6ff560eb41,True,2800,2800,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
4V7L_CY,kaggle_train_v2,2014-07-09,75,7e8c4694710512e0022637a97dcc7452923e8c0ec87e5313a003c4076b2de458,True,75,75,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
